orderkey,orderstatus,totalprice,clerk,custkey,c_name,c_address,c_phone,c_acctbal,mktsegment,linenumber,quantity,extendedprice,discount,returnflag,linestatus,shipdate,commitdate,shipinstruct,nationkey,n_name,n_comment
1104224.0,pffsxtwhsm,212302.71,fpbpekbuhj,296522.0,nan,nan,nan,nan,nan,5.0,21.0,nan,nan,A,nan,1995-03-07,1995-02-26,NONE,nan,nan,nan
1118466.0,F,341563.05,Clerk#000000096,60958.0,nan,nan,nan,nan,nan,3.0,50.0,nan,nan,R,nan,1994-10-26,1994-10-11,DELIVER IN PERSON,nan,nan,nan
1104224.0,F,212302.71,Clerk#000000740,8614.0,nan,nan,nan,nan,nan,5.0,21.0,nan,nan,A,nan,1995-03-07,1995-02-26,NONE,nan,nan,nan
1103079.0,O,102039.57,Clerk#000000001,105760.0,nan,nan,nan,nan,nan,1.0,21.0,nan,nan,N,nan,1995-10-17,1995-08-28,DELIVER IN PERSON,nan,nan,nan
1153025.0,F,110607.7,Clerk#000000950,33782.0,nan,nan,nan,nan,nan,4.0,16.0,nan,nan,R,nan,1994-03-12,1994-02-21,DELIVER IN PERSON,nan,nan,nan
1153025.0,sgoljuuzyw,110607.7,rxywtzejgq,33782.0,nan,nan,nan,nan,nan,4.0,16.0,nan,nan,R,nan,1994-03-12,1994-02-21,DELIVER IN PERSON,nan,nan,nan
1118466.0,F,341563.05,oqumantrot,60958.0,nan,nan,nan,nan,nan,3.0,50.0,nan,nan,R,nan,1994-10-26,1994-10-11,DELIVER IN PERSON,nan,nan,nan
1139623.0,O,137820.9,Clerk#000000740,101941.0,nan,nan,nan,nan,nan,7.0,13.0,nan,nan,N,O,1996-05-16,1996-04-01,nan,nan,nan,nan
1008546.0,O,163852.83,Clerk#000000832,108850.0,nan,nan,nan,nan,nan,2.0,30.0,nan,nan,N,O,1998-04-22,1998-06-29,nan,nan,nan,nan
1112420.0,F,88984.67,Clerk#000000717,51625.0,nan,nan,nan,nan,nan,2.0,11.0,nan,nan,R,F,1993-12-28,1993-12-26,nan,nan,nan,nan
1008546.0,O,163852.83,Clerk#000000832,366866.0,nan,nan,nan,nan,nan,2.0,30.0,nan,nan,N,O,1998-04-22,1998-06-29,nan,nan,nan,nan
1071558.0,O,306649.49,Clerk#000000672,93877.0,nan,nan,nan,nan,nan,3.0,45.0,nan,0.01,nan,O,1997-04-24,1997-04-12,nan,nan,nan,nan
1112834.0,jpctksvdmz,150816.97,eqzlkkstcp,304650.0,nan,nan,nan,nan,nan,4.0,34.0,nan,0.05,nan,F,1993-11-21,1993-10-23,nan,nan,nan,nan
1080227.0,P,114843.82,Clerk#000000651,10921.0,nan,nan,nan,nan,nan,2.0,13.0,nan,0.03,nan,F,1995-05-24,1995-06-04,nan,nan,nan,nan
1112834.0,F,150816.97,Clerk#000000264,93518.0,nan,nan,nan,nan,nan,4.0,34.0,nan,0.05,nan,F,1993-11-21,1993-10-23,nan,nan,nan,nan
1080227.0,psfdpnyopm,114843.82,itkrxzhmfc,366995.0,nan,nan,nan,nan,nan,2.0,13.0,nan,0.03,nan,F,1995-05-24,1995-06-04,nan,nan,nan,nan
1049666.0,P,166200.6,Clerk#000000234,33919.0,nan,nan,nan,nan,nan,3.0,45.0,nan,0.0,nan,F,1995-06-03,1995-07-06,nan,nan,nan,nan
1129760.0,P,151678.19,Clerk#000000541,141361.0,nan,nan,nan,nan,nan,4.0,31.0,nan,0.01,nan,O,1995-06-18,1995-04-21,nan,nan,nan,nan
1041572.0,O,78178.49,Clerk#000000278,45425.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.1,N,nan,1995-12-28,1996-01-04,COLLECT COD,nan,nan,nan
1078181.0,O,117396.96,Clerk#000000122,71476.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.1,N,nan,1997-06-12,1997-06-02,TAKE BACK RETURN,nan,nan,nan
1032194.0,F,225771.04,Clerk#000000834,118840.0,nan,nan,nan,nan,nan,7.0,nan,nan,0.09,R,nan,1992-10-26,1992-08-26,TAKE BACK RETURN,nan,nan,nan
1048676.0,O,104169.87,Clerk#000000999,133469.0,nan,nan,nan,nan,nan,1.0,30.0,nan,0.08,nan,nan,1998-04-03,1998-04-06,COLLECT COD,nan,nan,nan
1048516.0,F,295459.76,Clerk#000000913,130324.0,nan,nan,nan,nan,nan,4.0,42.0,nan,0.08,nan,nan,1994-10-18,1994-12-06,DELIVER IN PERSON,nan,nan,nan
1088838.0,O,196672.4,Clerk#000000202,20432.0,nan,nan,nan,nan,nan,2.0,40.0,nan,0.1,nan,nan,1996-03-25,1996-01-30,NONE,nan,nan,nan
1045666.0,O,64644.64,Clerk#000000797,55273.0,nan,nan,nan,nan,nan,nan,nan,nan,0.08,N,O,1997-01-29,1997-03-08,DELIVER IN PERSON,nan,nan,nan
115328.0,F,206554.72,Clerk#000000913,56645.0,nan,nan,nan,nan,nan,nan,nan,nan,0.1,R,F,1994-11-05,1994-10-14,DELIVER IN PERSON,nan,nan,nan
1055107.0,F,192607.57,Clerk#000000412,127589.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,R,F,1992-08-26,1992-09-06,DELIVER IN PERSON,nan,nan,nan
1055107.0,eweoacpvxw,192607.57,Clerk#000000412,127589.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,R,F,1992-08-26,1992-09-06,DELIVER IN PERSON,nan,nan,nan
1104325.0,O,42031.72,Clerk#000000147,52121.0,nan,nan,nan,nan,nan,nan,nan,nan,0.08,N,O,1996-05-14,1996-07-03,TAKE BACK RETURN,nan,nan,nan
1145666.0,O,315313.19,Clerk#000000463,36079.0,nan,nan,nan,nan,nan,nan,nan,nan,0.01,N,O,1996-08-15,1996-07-31,NONE,nan,nan,nan
1104325.0,nghbszufhs,42031.72,ghcbijisee,423898.0,nan,nan,nan,nan,nan,nan,nan,nan,0.08,N,O,1996-05-14,1996-07-03,TAKE BACK RETURN,nan,nan,nan
1176102.0,O,32310.61,Clerk#000000035,48367.0,nan,nan,nan,nan,nan,nan,nan,nan,0.07,N,O,1996-05-14,1996-04-12,DELIVER IN PERSON,nan,nan,nan
1025474.0,F,162793.07,Clerk#000000991,103744.0,nan,nan,nan,nan,nan,nan,29.0,nan,0.0,A,F,nan,1995-01-27,TAKE BACK RETURN,nan,nan,nan
1025474.0,eeytxzkjvr,162793.07,wlxqbuvrkt,103744.0,nan,nan,nan,nan,nan,nan,29.0,nan,0.0,A,F,nan,1995-01-27,TAKE BACK RETURN,nan,nan,nan
1032069.0,P,250696.63,Clerk#000000442,12662.0,nan,nan,nan,nan,nan,nan,39.0,nan,0.02,N,O,nan,1995-05-26,TAKE BACK RETURN,nan,nan,nan
1032069.0,P,250696.63,gcpsoewjrd,681972.0,nan,nan,nan,nan,nan,nan,39.0,nan,0.02,N,O,nan,1995-05-26,TAKE BACK RETURN,nan,nan,nan
115751.0,O,257827.77,Clerk#000000425,20072.0,nan,nan,nan,nan,nan,4.0,20.0,nan,0.07,N,nan,nan,1998-04-09,COLLECT COD,nan,nan,nan
1069635.0,F,38460.84,wzodnmgliu,10825.0,nan,nan,nan,nan,nan,1.0,7.0,nan,0.04,A,nan,nan,1994-12-07,NONE,nan,nan,nan
1017056.0,O,50498.48,Clerk#000000614,934125.0,nan,nan,nan,nan,nan,2.0,6.0,nan,0.05,N,nan,nan,1998-01-26,NONE,nan,nan,nan
1107972.0,O,250193.58,Clerk#000000408,15925.0,nan,nan,nan,nan,nan,5.0,41.0,nan,0.03,N,nan,nan,1998-01-12,TAKE BACK RETURN,nan,nan,nan
1055587.0,F,93106.62,Clerk#000000631,62560.0,nan,nan,nan,nan,nan,1.0,13.0,nan,0.09,A,nan,nan,1995-03-28,TAKE BACK RETURN,nan,nan,nan
1017056.0,O,50498.48,Clerk#000000614,104176.0,nan,nan,nan,nan,nan,2.0,6.0,nan,0.05,N,nan,nan,1998-01-26,NONE,nan,nan,nan
1069635.0,F,38460.84,Clerk#000000690,10825.0,nan,nan,nan,nan,nan,1.0,7.0,nan,0.04,A,nan,nan,1994-12-07,NONE,nan,nan,nan
115523.0,F,367352.75,Clerk#000000262,12172.0,nan,nan,nan,nan,nan,2.0,45.0,nan,0.02,R,nan,nan,1994-04-30,DELIVER IN PERSON,nan,nan,nan
1115008.0,F,302775.04,Clerk#000000345,14818.0,nan,nan,nan,nan,nan,1.0,50.0,nan,0.09,nan,F,nan,1993-05-27,DELIVER IN PERSON,nan,nan,nan
1152807.0,O,167341.23,Clerk#000000269,41329.0,nan,nan,nan,nan,nan,2.0,15.0,nan,0.08,nan,O,nan,1997-12-26,NONE,nan,nan,nan
1115682.0,yzooobvyow,178179.94,lzvldzsrkz,222495.0,nan,nan,nan,nan,nan,3.0,45.0,nan,0.07,nan,O,nan,1996-07-11,COLLECT COD,nan,nan,nan
1115682.0,O,178179.94,Clerk#000000734,33391.0,nan,nan,nan,nan,nan,3.0,45.0,nan,0.07,nan,O,nan,1996-07-11,COLLECT COD,nan,nan,nan
1152807.0,ilajjszzqe,167341.23,Clerk#000000269,630662.0,nan,nan,nan,nan,nan,2.0,15.0,nan,0.08,nan,O,nan,1997-12-26,NONE,nan,nan,nan
1102119.0,O,182606.15,Clerk#000000413,3178.0,nan,nan,nan,nan,nan,4.0,43.0,nan,0.07,nan,O,nan,1996-05-20,COLLECT COD,nan,nan,nan
1102119.0,O,182606.15,utrihlzojb,3178.0,nan,nan,nan,nan,nan,4.0,43.0,nan,0.07,nan,O,nan,1996-05-20,COLLECT COD,nan,nan,nan
1103974.0,F,218662.14,Clerk#000000644,71701.0,nan,nan,nan,nan,nan,6.0,12.0,nan,0.02,nan,F,1993-09-02,nan,TAKE BACK RETURN,nan,nan,nan
1120582.0,O,154491.91,Clerk#000000980,75019.0,nan,nan,nan,nan,nan,1.0,19.0,nan,0.08,nan,O,1995-09-08,nan,NONE,nan,nan,nan
1003264.0,dkgbsywkpj,273846.15,Clerk#000000512,339247.0,nan,nan,nan,nan,nan,2.0,29.0,nan,0.0,nan,F,1994-10-17,nan,DELIVER IN PERSON,nan,nan,nan
1061664.0,F,332140.42,Clerk#000000338,80236.0,nan,nan,nan,nan,nan,3.0,48.0,nan,0.05,nan,F,1993-12-06,nan,COLLECT COD,nan,nan,nan
1012353.0,F,259814.91,Clerk#000000694,57809.0,nan,nan,nan,nan,nan,5.0,31.0,nan,0.07,nan,F,1992-09-20,nan,TAKE BACK RETURN,nan,nan,nan
1058598.0,P,226949.62,Clerk#000000577,97910.0,nan,nan,nan,nan,nan,4.0,12.0,nan,0.05,nan,O,1995-06-23,nan,NONE,nan,nan,nan
1003264.0,F,273846.15,Clerk#000000512,78100.0,nan,nan,nan,nan,nan,2.0,29.0,nan,0.0,nan,F,1994-10-17,nan,DELIVER IN PERSON,nan,nan,nan
1129760.0,P,151678.19,Clerk#000000541,141361.0,nan,nan,nan,nan,nan,3.0,23.0,nan,0.06,nan,F,1995-05-02,nan,NONE,nan,nan,nan
1003264.0,F,273846.15,Clerk#000000512,78100.0,nan,nan,nan,nan,nan,4.0,18.0,nan,0.04,nan,F,1994-11-29,nan,TAKE BACK RETURN,nan,nan,nan
1061664.0,F,332140.42,dfbehpjqzv,80236.0,nan,nan,nan,nan,nan,3.0,48.0,nan,0.05,nan,F,1993-12-06,nan,COLLECT COD,nan,nan,nan
1003264.0,dkgbsywkpj,273846.15,Clerk#000000512,339247.0,nan,nan,nan,nan,nan,4.0,18.0,nan,0.04,nan,F,1994-11-29,nan,TAKE BACK RETURN,nan,nan,nan
1118849.0,F,192203.01,Clerk#000000224,87974.0,nan,nan,nan,nan,nan,6.0,9.0,nan,0.06,nan,F,1993-07-11,nan,COLLECT COD,nan,nan,nan
1012353.0,qdsmiqkbsk,259814.91,Clerk#000000694,57809.0,nan,nan,nan,nan,nan,5.0,31.0,nan,0.07,nan,F,1992-09-20,nan,TAKE BACK RETURN,nan,nan,nan
1149829.0,O,285644.17,Clerk#000000582,27118.0,nan,nan,nan,nan,nan,3.0,34.0,nan,0.09,nan,O,1996-02-19,nan,COLLECT COD,nan,nan,nan
1120582.0,O,154491.91,ubfrsfkdoq,75019.0,nan,nan,nan,nan,nan,1.0,19.0,nan,0.08,nan,O,1995-09-08,nan,NONE,nan,nan,nan
1058598.0,qcyhgsakdw,226949.62,Clerk#000000577,422812.0,nan,nan,nan,nan,nan,4.0,12.0,nan,0.05,nan,O,1995-06-23,nan,NONE,nan,nan,nan
1103974.0,beoesqxfvq,218662.14,Clerk#000000644,71701.0,nan,nan,nan,nan,nan,6.0,12.0,nan,0.02,nan,F,1993-09-02,nan,TAKE BACK RETURN,nan,nan,nan
108645.0,O,85358.53,Clerk#000000703,96598.0,nan,nan,nan,nan,nan,1.0,32.0,nan,0.02,nan,O,1998-06-02,nan,TAKE BACK RETURN,nan,nan,nan
1032194.0,F,225771.04,Clerk#000000834,118840.0,nan,nan,nan,nan,nan,3.0,19.0,nan,nan,R,F,1992-10-13,nan,DELIVER IN PERSON,nan,nan,nan
1153540.0,O,383570.33,Clerk#000000753,102718.0,nan,nan,nan,nan,nan,7.0,40.0,nan,nan,N,O,nan,1996-06-19,TAKE BACK RETURN,nan,nan,nan
1144101.0,F,176026.13,Clerk#000000994,110776.0,nan,nan,nan,nan,nan,2.0,11.0,nan,nan,A,F,nan,1994-08-27,DELIVER IN PERSON,nan,nan,nan
1041572.0,O,78178.49,Clerk#000000278,45425.0,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,N,O,nan,1996-01-02,DELIVER IN PERSON,nan,nan,nan
1006308.0,ayvleiymkm,115187.6,Clerk#000000324,149932.0,nan,nan,nan,nan,nan,3.0,46.0,nan,nan,A,F,nan,1994-01-11,TAKE BACK RETURN,nan,nan,nan
112487.0,O,147323.0,Clerk#000000709,67946.0,nan,nan,nan,nan,nan,1.0,8.0,nan,nan,N,O,nan,1998-03-12,NONE,nan,nan,nan
10981.0,F,266554.94,Clerk#000000341,91798.0,nan,nan,nan,nan,nan,3.0,25.0,nan,nan,R,F,nan,1993-08-11,TAKE BACK RETURN,nan,nan,nan
1006308.0,F,115187.6,Clerk#000000324,149932.0,nan,nan,nan,nan,nan,3.0,46.0,nan,nan,A,F,nan,1994-01-11,TAKE BACK RETURN,nan,nan,nan
1061155.0,O,43251.68,Clerk#000000153,121426.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.09,N,O,1996-04-02,1996-05-18,nan,nan,nan,nan
1048195.0,O,152829.88,Clerk#000000247,27683.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.09,N,O,1998-07-29,1998-08-10,nan,nan,nan,nan
1048195.0,O,152829.88,Clerk#000000247,27683.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.1,N,O,1998-07-12,1998-08-25,nan,nan,nan,nan
1032069.0,P,250696.63,Clerk#000000442,12662.0,nan,nan,nan,nan,nan,4.0,nan,nan,0.02,R,F,1995-05-05,1995-07-14,nan,nan,nan,nan
1032069.0,P,250696.63,gcpsoewjrd,681972.0,nan,nan,nan,nan,nan,4.0,nan,nan,0.02,R,F,1995-05-05,1995-07-14,nan,nan,nan,nan
1061155.0,qgiedgwszb,43251.68,Clerk#000000153,121426.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.09,N,O,1996-04-02,1996-05-18,nan,nan,nan,nan
1104224.0,F,212302.71,Clerk#000000740,8614.0,nan,nan,nan,nan,nan,3.0,nan,nan,0.03,A,F,nan,1995-03-09,DELIVER IN PERSON,nan,nan,nan
1102946.0,F,248551.7,Clerk#000000426,30905.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.0,A,F,nan,1992-07-28,TAKE BACK RETURN,nan,nan,nan
112900.0,O,238348.05,Clerk#000000482,20785.0,nan,nan,nan,nan,nan,3.0,nan,nan,0.04,N,O,nan,1998-06-07,COLLECT COD,nan,nan,nan
1104224.0,pffsxtwhsm,212302.71,fpbpekbuhj,296522.0,nan,nan,nan,nan,nan,3.0,nan,nan,0.03,A,F,nan,1995-03-09,DELIVER IN PERSON,nan,nan,nan
1081126.0,O,218771.67,Clerk#000000715,46162.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.06,N,O,nan,1996-01-30,TAKE BACK RETURN,nan,nan,nan
112900.0,O,238348.05,drkgquoicq,20785.0,nan,nan,nan,nan,nan,3.0,nan,nan,0.04,N,O,nan,1998-06-07,COLLECT COD,nan,nan,nan
1102946.0,xuomtrehnn,248551.7,Clerk#000000426,30905.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.0,A,F,nan,1992-07-28,TAKE BACK RETURN,nan,nan,nan
1166052.0,clnswlmmak,104740.15,vsgrtygsgb,146965.0,nan,nan,nan,nan,nan,nan,36.0,nan,0.04,A,F,1992-12-13,nan,DELIVER IN PERSON,nan,nan,nan
1135431.0,tgjkdvtbxt,231769.93,Clerk#000000929,22723.0,nan,nan,nan,nan,nan,nan,36.0,nan,0.1,N,O,1997-08-26,nan,TAKE BACK RETURN,nan,nan,nan
1115682.0,O,178179.94,Clerk#000000734,33391.0,nan,nan,nan,nan,nan,nan,13.0,nan,0.04,N,O,1996-08-01,nan,DELIVER IN PERSON,nan,nan,nan
1166052.0,F,104740.15,Clerk#000000934,146965.0,nan,nan,nan,nan,nan,nan,36.0,nan,0.04,A,F,1992-12-13,nan,DELIVER IN PERSON,nan,nan,nan
1115682.0,yzooobvyow,178179.94,lzvldzsrkz,222495.0,nan,nan,nan,nan,nan,nan,13.0,nan,0.04,N,O,1996-08-01,nan,DELIVER IN PERSON,nan,nan,nan
1024900.0,F,172711.97,Clerk#000000100,50434.0,nan,nan,nan,nan,nan,nan,32.0,nan,0.0,A,F,1993-03-25,nan,TAKE BACK RETURN,nan,nan,nan
1135431.0,O,231769.93,Clerk#000000929,22723.0,nan,nan,nan,nan,nan,nan,36.0,nan,0.1,N,O,1997-08-26,nan,TAKE BACK RETURN,nan,nan,nan
1054146.0,O,320256.13,Clerk#000000866,51248.0,nan,nan,nan,nan,nan,nan,19.0,nan,nan,N,O,1997-08-01,1997-06-09,DELIVER IN PERSON,nan,nan,nan
1166275.0,O,240571.49,wydvyvhxqb,2515.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,N,O,1998-05-07,1998-06-07,TAKE BACK RETURN,nan,nan,nan
1128384.0,bpbdqvgruu,213016.58,Clerk#000000572,72806.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,A,F,1994-11-21,1995-01-10,COLLECT COD,nan,nan,nan
1117344.0,O,131448.91,Clerk#000000724,79142.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,N,O,1996-04-13,1996-05-18,DELIVER IN PERSON,nan,nan,nan
1103974.0,F,218662.14,Clerk#000000644,71701.0,nan,nan,nan,nan,nan,7.0,nan,nan,nan,A,F,1993-12-11,1993-10-01,COLLECT COD,nan,nan,nan
1103974.0,beoesqxfvq,218662.14,Clerk#000000644,71701.0,nan,nan,nan,nan,nan,7.0,nan,nan,nan,A,F,1993-12-11,1993-10-01,COLLECT COD,nan,nan,nan
1128384.0,F,213016.58,Clerk#000000572,72806.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,A,F,1994-11-21,1995-01-10,COLLECT COD,nan,nan,nan
1165250.0,aqdrdvqzek,270528.02,aakenocruf,325322.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,N,O,1995-10-02,1995-10-19,DELIVER IN PERSON,nan,nan,nan
1156996.0,O,169579.56,Clerk#000000217,135766.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,N,O,1997-06-12,1997-05-13,DELIVER IN PERSON,nan,nan,nan
1165250.0,O,270528.02,Clerk#000000707,7984.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,N,O,1995-10-02,1995-10-19,DELIVER IN PERSON,nan,nan,nan
1166275.0,O,240571.49,Clerk#000000131,2515.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,N,O,1998-05-07,1998-06-07,TAKE BACK RETURN,nan,nan,nan
107814.0,O,212248.5,tczwdymedn,11903.0,nan,nan,nan,nan,nan,7.0,31.0,nan,0.06,N,nan,1995-11-30,1995-11-22,nan,nan,nan,nan
1141894.0,F,186473.72,Clerk#000000761,55352.0,nan,nan,nan,nan,nan,4.0,34.0,nan,0.02,A,nan,1992-03-21,1992-02-16,nan,nan,nan,nan
1141894.0,F,186473.72,Clerk#000000761,280575.0,nan,nan,nan,nan,nan,4.0,34.0,nan,0.02,A,nan,1992-03-21,1992-02-16,nan,nan,nan,nan
107814.0,O,212248.5,Clerk#000000331,11903.0,nan,nan,nan,nan,nan,7.0,31.0,nan,0.06,N,nan,1995-11-30,1995-11-22,nan,nan,nan,nan
1129891.0,F,161213.16,Clerk#000000788,148108.0,nan,nan,nan,nan,nan,5.0,15.0,nan,nan,nan,F,1992-11-23,1992-10-22,DELIVER IN PERSON,nan,nan,nan
1113793.0,O,142239.62,Clerk#000000532,143771.0,nan,nan,nan,nan,nan,4.0,45.0,nan,nan,nan,O,1996-12-26,1997-01-24,COLLECT COD,nan,nan,nan
1139557.0,O,191067.31,Clerk#000000645,7087.0,nan,nan,nan,nan,nan,3.0,40.0,nan,nan,nan,O,1998-06-04,1998-03-23,NONE,nan,nan,nan
1032899.0,O,143173.25,Clerk#000000350,142702.0,nan,nan,nan,nan,nan,1.0,27.0,nan,nan,nan,O,1995-12-28,1995-12-01,TAKE BACK RETURN,nan,nan,nan
1129540.0,O,168379.74,Clerk#000000499,110392.0,nan,nan,nan,nan,nan,1.0,31.0,nan,nan,nan,O,1997-12-11,1998-02-25,TAKE BACK RETURN,nan,nan,nan
1068898.0,O,245834.9,Clerk#000000626,102181.0,nan,nan,nan,nan,nan,4.0,39.0,nan,0.02,N,nan,1995-11-04,nan,COLLECT COD,nan,nan,nan
1068898.0,hewhsoypmm,245834.9,Clerk#000000626,309062.0,nan,nan,nan,nan,nan,4.0,39.0,nan,0.02,N,nan,1995-11-04,nan,COLLECT COD,nan,nan,nan
1016548.0,O,267636.19,Clerk#000000862,122395.0,nan,nan,nan,nan,nan,1.0,26.0,nan,0.01,N,O,nan,nan,COLLECT COD,nan,nan,nan
1016548.0,O,267636.19,rddcnwjmmg,122395.0,nan,nan,nan,nan,nan,1.0,26.0,nan,0.01,N,O,nan,nan,COLLECT COD,nan,nan,nan
1090432.0,F,111762.86,Clerk#000000003,120289.0,nan,nan,nan,nan,nan,3.0,17.0,nan,0.06,R,F,nan,nan,DELIVER IN PERSON,nan,nan,nan
1173732.0,O,139699.92,Clerk#000000937,108889.0,nan,nan,nan,nan,nan,nan,5.0,nan,0.08,N,O,1997-08-02,1997-10-12,nan,nan,nan,nan
1160768.0,O,294951.98,Clerk#000000594,70345.0,nan,nan,nan,nan,nan,nan,44.0,nan,0.06,N,O,1997-04-06,1997-04-25,nan,nan,nan,nan
1082084.0,O,255102.37,Clerk#000000738,85471.0,nan,nan,nan,nan,nan,nan,14.0,nan,0.08,N,O,1997-07-16,1997-05-06,nan,nan,nan,nan
1082084.0,O,255102.37,wynaqrilyx,324279.0,nan,nan,nan,nan,nan,nan,14.0,nan,0.08,N,O,1997-07-16,1997-05-06,nan,nan,nan,nan
1092262.0,O,64922.67,Clerk#000000832,89995.0,nan,nan,nan,nan,nan,nan,12.0,nan,0.02,N,O,1998-04-20,1998-05-08,nan,nan,nan,nan
1152807.0,ilajjszzqe,167341.23,Clerk#000000269,630662.0,nan,nan,nan,nan,nan,nan,nan,nan,0.02,N,O,nan,1998-01-09,NONE,nan,nan,nan
1152807.0,O,167341.23,Clerk#000000269,41329.0,nan,nan,nan,nan,nan,nan,nan,nan,0.02,N,O,nan,1998-01-09,NONE,nan,nan,nan
1016548.0,O,267636.19,rddcnwjmmg,122395.0,nan,nan,nan,nan,nan,nan,nan,nan,0.01,N,O,nan,1997-02-10,DELIVER IN PERSON,nan,nan,nan
1016548.0,O,267636.19,Clerk#000000862,122395.0,nan,nan,nan,nan,nan,nan,nan,nan,0.01,N,O,nan,1997-02-10,DELIVER IN PERSON,nan,nan,nan
1124162.0,F,232922.86,Clerk#000000122,85561.0,nan,nan,nan,nan,nan,4.0,20.0,nan,0.08,A,nan,1994-11-23,nan,nan,nan,nan,nan
1146241.0,O,134044.44,Clerk#000000195,13900.0,nan,nan,nan,nan,nan,3.0,24.0,nan,0.08,N,nan,1995-09-14,nan,nan,nan,nan,nan
1146241.0,wenezsxvsw,134044.44,gqpqvwsogr,322713.0,nan,nan,nan,nan,nan,3.0,24.0,nan,0.08,N,nan,1995-09-14,nan,nan,nan,nan,nan
1029795.0,O,201838.78,Clerk#000000511,40099.0,nan,nan,nan,nan,nan,2.0,9.0,nan,0.03,N,nan,1998-09-21,nan,nan,nan,nan,nan
1116993.0,F,73428.83,Clerk#000000996,143236.0,nan,nan,nan,nan,nan,7.0,7.0,nan,0.04,R,nan,nan,nan,TAKE BACK RETURN,nan,nan,nan
1038274.0,F,91904.54,Clerk#000000563,7360.0,nan,nan,nan,nan,nan,2.0,17.0,nan,0.08,R,nan,nan,nan,COLLECT COD,nan,nan,nan
1015236.0,F,98134.87,zbolminkfu,146959.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,A,nan,1994-08-14,1994-08-03,TAKE BACK RETURN,nan,nan,nan
1119490.0,fqyqpayime,75259.01,Clerk#000000865,290674.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,R,nan,1993-04-28,1993-03-15,NONE,nan,nan,nan
1015236.0,F,98134.87,Clerk#000000052,146959.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,A,nan,1994-08-14,1994-08-03,TAKE BACK RETURN,nan,nan,nan
1164000.0,O,193863.07,Clerk#000000022,12695.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,N,nan,1997-05-27,1997-05-09,COLLECT COD,nan,nan,nan
1045442.0,F,43861.73,Clerk#000000926,107186.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,R,nan,1993-01-20,1993-03-16,COLLECT COD,nan,nan,nan
1119490.0,F,75259.01,Clerk#000000865,33193.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,R,nan,1993-04-28,1993-03-15,NONE,nan,nan,nan
1092293.0,F,326421.66,Clerk#000000694,129371.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,R,nan,1995-04-22,1995-05-12,DELIVER IN PERSON,nan,nan,nan
107205.0,O,109667.64,bspvgyqaqd,38545.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.01,N,O,nan,nan,DELIVER IN PERSON,nan,nan,nan
1055303.0,F,266978.48,Clerk#000000497,148088.0,nan,nan,nan,nan,nan,7.0,nan,nan,0.01,R,F,nan,nan,COLLECT COD,nan,nan,nan
1051808.0,ymdhtnrxsg,153319.06,Clerk#000000234,34192.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.07,N,O,nan,nan,COLLECT COD,nan,nan,nan
1051808.0,O,153319.06,Clerk#000000234,34192.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.07,N,O,nan,nan,COLLECT COD,nan,nan,nan
107205.0,O,109667.64,Clerk#000000181,38545.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.01,N,O,nan,nan,DELIVER IN PERSON,nan,nan,nan
1128384.0,F,213016.58,Clerk#000000572,72806.0,nan,nan,nan,nan,nan,4.0,nan,nan,0.08,R,nan,1995-02-04,nan,DELIVER IN PERSON,nan,nan,nan
1145984.0,O,225369.26,Clerk#000000568,40586.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.09,N,nan,1997-08-03,nan,DELIVER IN PERSON,nan,nan,nan
1145984.0,lmkvxhcfkf,225369.26,omypjhlqya,647734.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.09,N,nan,1997-08-03,nan,DELIVER IN PERSON,nan,nan,nan
